,num_passengers,purchase_lead,length_of_stay,flight_hour,add_ons_count,flight_duration,flight_day,route_0,route_1,route_2,route_3,route_4,route_5,route_6,route_7,route_8,route_9,booking_origin_0,booking_origin_1,booking_origin_2,booking_origin_3,booking_origin_4,booking_origin_5,booking_origin_6,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,departure_city_0,departure_city_1,departure_city_2,departure_city_3,departure_city_4,departure_city_5,departure_city_6,arrival_city_0,arrival_city_1,arrival_city_2,arrival_city_3,arrival_city_4,arrival_city_5,arrival_city_6,is_weekend,booking_urgency,long_haul,is_AM,departure_country_0,departure_country_1,departure_country_2,departure_country_3,departure_country_4,arrival_country_0,arrival_country_1,arrival_country_2,arrival_country_3,arrival_country_4,sales_channel_Mobile,trip_type_CircleTrip,trip_type_OneWay,trip_type_RoundTrip
46997,1.1166046730975012,0.04027207045650423,-0.6372779219856636,-2.0890309536907217,0.6569995985961722,0.09970522980350549,6,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
41599,-0.7613985763745363,0.4663685285587298,-0.8282822569920967,-0.2678472719856564,-0.29911905412201495,-1.5913425108228103,6,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
27636,1.1166046730975012,-0.18214992866796273,-1.3674014856850494,0.44563779509228063,-0.29911905412201495,-0.2942385919163512,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1
17701,-0.7613985763745363,0.7826823794839637,1.3813066982100566,-0.46656261260773185,-0.29911905412201495,-1.555007776650273,4,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1
4526,-0.7613985763745363,-0.808642223391033,1.3189309074009077,0.6086952058097841,-0.29911905412201495,-1.1225527266413642,4,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
12764,1.5535771742530113,1.107827151068759,0.8157851913935359,1.0709625451579436,0.6569995985961722,0.09970522980350549,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
5656,1.1166046730975012,1.0454258153286615,2.3535372748656544,0.44563779509228063,-1.5108170509771273,1.0798180089877247,6,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
5587,1.1166046730975012,0.48697226062026855,0.4844262509611635,2.0347199501467994,1.4776034040072414,0.8732933577577402,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
31998,1.1166046730975012,1.521386136684493,-1.0639330857182203,-1.4102044758068109,0.6569995985961722,-0.6638620900086041,4,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
32826,-0.7613985763745363,0.8216698717229305,-1.0639330857182203,-1.1430031266458724,0.6569995985961722,-0.5399461303329668,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1
19722,-0.7613985763745363,0.945574204462084,0.9948689657296641,-0.9007216998172387,-0.29911905412201495,1.0798180089877247,3,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1
13851,-0.7613985763745363,-0.46928483980074487,1.1167412476721235,0.9209262596682888,1.4776034040072414,-0.5399461303329668,5,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
38169,1.5535771742530113,-0.7718630193357717,-0.8282822569920967,-1.1430031266458724,0.6569995985961722,-0.5399461303329668,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
26341,-0.7613985763745363,-0.607985793394677,-1.7845552207709512,-0.6766107939409205,-1.5108170509771273,-1.274333431606884,2,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15337,-0.7613985763745363,-0.7718630193357717,1.393002984472245,-0.2678472719856564,-0.29911905412201495,-1.555007776650273,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
32526,-0.7613985763745363,0.9864819268588254,-1.0639330857182203,-2.0890309536907217,-0.29911905412201495,-0.5399461303329668,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1
19877,-0.7613985763745363,0.5466387644163654,0.6871159166292744,1.9048245717499952,-0.29911905412201495,1.0798180089877247,3,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
33922,-0.7613985763745363,-2.1383769814164966,-1.0639330857182203,-0.2678472719856564,-1.5108170509771273,1.0798180089877247,2,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1
20232,-0.7613985763745363,0.3457692616164084,1.1864842388123447,2.162449058220435,0.6569995985961722,1.0798180089877247,4,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
11566,-0.7613985763745363,-0.808642223391033,0.4362094405272504,-0.6766107939409205,0.6569995985961722,1.0798180089877247,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1
20070,-0.7613985763745363,0.0854357426628819,0.6508783927531078,0.6086952058097841,0.6569995985961722,1.0798180089877247,6,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
39004,-0.7613985763745363,1.9947306408581738,-0.8282822569920967,-0.9007216998172387,-0.29911905412201495,-0.5399461303329668,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1
32420,-0.7613985763745363,-1.5542265525000136,-1.0639330857182203,0.27723331018981234,-0.29911905412201495,0.09970522980350549,6,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1
46101,-0.7613985763745363,-1.5542265525000136,-0.6372779219856636,0.10279385556032979,0.6569995985961722,-1.1225527266413642,6,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1
11711,-0.7613985763745363,0.009039578561497598,1.8373965973709723,0.27723331018981234,1.4776034040072414,0.8732933577577402,7,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1
4921,-0.7613985763745363,-0.9295008130930285,0.3847091583531292,0.7669686366156055,-0.29911905412201495,1.0798180089877247,2,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
47513,1.1166046730975012,0.917529351604095,-0.6372779219856636,0.44563779509228063,-0.29911905412201495,-0.5399461303329668,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1
38691,1.5535771742530113,0.9386226556544952,-0.8282822569920967,-0.6766107939409205,-0.29911905412201495,0.09970522980350549,3,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1
873,-0.7613985763745363,-0.261810989564623,0.9239684418765236,-2.0890309536907217,0.6569995985961722,1.0798180089877247,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
9604,-0.7613985763745363,-0.03965042467741372,1.202740619534343,1.9048245717499952,-1.5108170509771273,1.0798180089877247,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
24932,-0.7613985763745363,1.0644727437299284,0.6508783927531078,-0.6766107939409205,1.4776034040072414,0.8732933577577402,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
3422,1.1166046730975012,1.6765512891787355,1.61010296466362,-0.46656261260773185,0.6569995985961722,0.8732933577577402,7,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
46205,-0.7613985763745363,0.6749250119145203,-0.6372779219856636,-1.1430031266458724,-0.29911905412201495,-0.5399461303329668,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
35142,-0.7613985763745363,-0.808642223391033,-0.8282822569920967,-0.46656261260773185,1.4776034040072414,-0.2942385919163512,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
12455,1.1166046730975012,1.0325653557613494,0.8445095289267391,-1.4102044758068109,-1.5108170509771273,1.0798180089877247,2,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
10768,-0.7613985763745363,-0.056406554338386976,0.5723895110409859,0.7669686366156055,-1.5108170509771273,1.0798180089877247,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
16954,-0.7613985763745363,-0.46928483980074487,1.2185700368472294,-0.2678472719856564,0.6569995985961722,-1.1225527266413642,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
27910,-0.7613985763745363,-0.808642223391033,-1.3674014856850494,0.10279385556032979,-1.5108170509771273,0.09970522980350549,4,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1
4491,1.7042173666913192,-0.9295008130930285,0.8157851913935359,0.7669686366156055,-0.29911905412201495,-1.5180984063261602,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
4489,1.1166046730975012,-1.0707901699772358,0.6871159166292744,-0.2678472719856564,-1.5108170509771273,-1.5180984063261602,6,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1
42087,-0.7613985763745363,-0.3950077504671528,-0.8282822569920967,0.6086952058097841,1.4776034040072414,-1.5913425108228103,6,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
8410,1.1166046730975012,1.424738926377769,0.8985217944604097,-1.4102044758068109,1.4776034040072414,1.0798180089877247,5,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
14747,-0.7613985763745363,1.6605959987342174,0.6871159166292744,-0.6766107939409205,-0.29911905412201495,0.8732933577577402,7,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1
18579,-0.7613985763745363,-0.9739642465547409,1.0979988962951575,-0.9007216998172387,1.4776034040072414,1.0798180089877247,3,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1
16462,-0.7613985763745363,-0.2827769378091851,0.6127013189671301,-0.9007216998172387,1.4776034040072414,1.0798180089877247,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1
10887,-0.7613985763745363,-0.808642223391033,0.6871159166292744,-1.7150767401932572,-1.5108170509771273,-0.6638620900086041,5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18290,1.7691282537209854,1.4436922653617295,0.4844262509611635,-1.4102044758068109,-0.29911905412201495,-1.1225527266413642,7,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
3736,1.5535771742530113,0.024773101232360237,1.134933592472125,-0.9007216998172387,-0.29911905412201495,-1.1757571730877157,7,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
12191,-0.7613985763745363,-0.5222891249044604,0.3847091583531292,-2.0890309536907217,0.6569995985961722,-1.1225527266413642,6,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
25880,-0.7613985763745363,-0.03965042467741372,-1.7845552207709512,1.0709625451579436,1.4776034040072414,-0.2942385919163512,4,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
49102,-0.7613985763745363,0.05554407920285947,-0.6372779219856636,1.2174137144075752,0.6569995985961722,1.0798180089877247,7,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
37975,1.1166046730975012,-0.5785189242278537,-0.8282822569920967,0.10279385556032979,-0.29911905412201495,-1.3745532181607483,2,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25609,-0.7613985763745363,-1.7829160915564075,-1.7845552207709512,-0.6766107939409205,0.6569995985961722,1.0798180089877247,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
7055,-0.7613985763745363,-0.41912345457456995,0.4844262509611635,0.6086952058097841,1.4776034040072414,0.8732933577577402,5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
49987,1.5535771742530113,1.4853818801934557,-0.6372779219856636,0.6086952058097841,0.6569995985961722,-1.1225527266413642,5,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1
25407,-0.7613985763745363,-0.03965042467741372,0.5723895110409859,0.27723331018981234,0.6569995985961722,0.8732933577577402,5,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1
44389,-0.7613985763745363,-0.22117763718098393,-0.6372779219856636,1.2174137144075752,0.6569995985961722,-1.1757571730877157,3,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
26079,-0.7613985763745363,-1.6590571691453444,-1.7845552207709512,0.27723331018981234,-0.29911905412201495,-0.5399461303329668,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1
44945,-0.7613985763745363,0.27401566791849435,-0.6372779219856636,0.27723331018981234,1.4776034040072414,0.8732933577577402,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
9639,-0.7613985763745363,-0.03965042467741372,0.5723895110409859,0.44563779509228063,0.6569995985961722,1.0798180089877247,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1
33764,-0.7613985763745363,-1.2421718467248726,-1.0639330857182203,0.27723331018981234,-0.29911905412201495,-1.5913425108228103,3,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
12729,-0.7613985763745363,1.026085260792565,0.3847091583531292,-0.9007216998172387,-0.29911905412201495,0.09970522980350549,6,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0
5396,-0.7613985763745363,1.3909081963623324,0.5297180839570429,1.7726250821598701,-0.29911905412201495,0.8732933577577402,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
14246,-0.7613985763745363,-0.24128450955312888,0.4362094405272504,0.27723331018981234,1.4776034040072414,-0.5399461303329668,4,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1
39332,1.1166046730975012,-1.0707901699772358,-0.8282822569920967,-1.4102044758068109,-0.29911905412201495,-0.5399461303329668,6,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1
38649,1.1166046730975012,-0.808642223391033,-0.8282822569920967,2.162449058220435,-0.29911905412201495,-1.3745532181607483,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
23111,-0.7613985763745363,0.41315376572760404,1.2779945905981167,0.7669686366156055,0.6569995985961722,-1.1225527266413642,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1
10772,1.1166046730975012,-1.3088241824391615,0.721584303535813,-0.6766107939409205,1.4776034040072414,1.0798180089877247,6,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1
38213,1.8298857636618873,1.0064408831789429,-0.8282822569920967,0.6086952058097841,0.6569995985961722,-0.5399461303329668,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
10160,-0.7613985763745363,0.10006881031049987,0.5723895110409859,-0.2678472719856564,1.4776034040072414,0.8732933577577402,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1
13034,-0.7613985763745363,-0.3714883353710078,0.6508783927531078,1.3605692390867379,0.6569995985961722,1.0798180089877247,5,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
6691,1.1166046730975012,-1.123907274341547,0.8157851913935359,-1.1430031266458724,0.6569995985961722,-1.1225527266413642,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
18417,-0.7613985763745363,-0.22117763718098393,1.9837772773210547,-0.07853659432621089,1.4776034040072414,0.8732933577577402,7,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
39341,1.5535771742530113,-0.3714883353710078,-0.8282822569920967,-0.9007216998172387,1.4776034040072414,-0.5399461303329668,5,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1
20151,-0.7613985763745363,-0.24128450955312888,0.6871159166292744,0.6086952058097841,-0.29911905412201495,1.0798180089877247,6,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
22420,-0.7613985763745363,0.368686801146988,1.415691886594096,0.7669686366156055,-1.5108170509771273,-0.6638620900086041,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
14347,-0.7613985763745363,1.5736611616730336,0.6127013189671301,-0.9007216998172387,-1.5108170509771273,-0.5399461303329668,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1
33919,-0.7613985763745363,-0.4954094557997331,-1.0639330857182203,-1.1430031266458724,-0.29911905412201495,1.0798180089877247,6,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1
12884,-0.7613985763745363,0.6307131933587493,0.972083288856423,0.6086952058097841,-0.29911905412201495,0.09970522980350549,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1
30438,-0.7613985763745363,1.2944666448218627,-1.0639330857182203,0.27723331018981234,-1.5108170509771273,-1.5687005871974498,3,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1
13399,-0.7613985763745363,0.6485986116122318,0.6127013189671301,0.10279385556032979,0.6569995985961722,0.8732933577577402,5,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
